iteration;2PX;MPX;SMUT;EMUT;LM;LPM
53;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
54;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
55;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
56;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
57;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
58;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
59;0.16634535940512257;0.1773616083723492;0.1321949876067199;0.29854034701184246;0.1321949876067199;0.09336270999724594
60;0.19168517930815615;0.20437956204379562;0.07616629641383688;0.3440177721358299;0.07616629641383688;0.1075848936845446
61;0.19168517930815615;0.20437956204379562;0.07616629641383688;0.3440177721358299;0.07616629641383688;0.1075848936845446
62;0.19168517930815615;0.20437956204379562;0.07616629641383688;0.3440177721358299;0.07616629641383688;0.1075848936845446
63;0.19168517930815615;0.20437956204379562;0.07616629641383688;0.3440177721358299;0.07616629641383688;0.1075848936845446
64;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
65;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
66;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
67;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
68;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
69;0.23150632426216944;0.24683786891529322;0.09198926791874282;0.2077424300498275;0.09198926791874282;0.12993484093522423
70;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
71;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
72;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
73;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
74;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
75;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
76;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
77;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
78;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
79;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
80;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
81;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
82;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
83;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
84;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
85;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
86;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
87;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
88;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
89;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
90;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
91;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
92;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
93;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
94;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
95;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
96;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
97;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
98;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
99;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
100;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
101;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
102;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
103;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
104;0.2641014429383472;0.14079580236117184;0.10494097070397901;0.23699169217315258;0.10494097070397901;0.14822912111937034
105;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
106;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
107;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
108;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
109;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
110;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
111;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
112;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
113;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
114;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
115;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
116;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
117;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
118;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
119;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
120;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
121;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
122;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
123;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
124;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
125;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
126;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
127;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
128;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
129;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
130;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
131;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
132;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
133;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
134;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
135;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
136;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
137;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
138;0.1357303370786517;0.1447191011235955;0.2157303370786517;0.24359550561797752;0.10786516853932585;0.15235955056179776
139;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
140;0.15214105793450883;0.16221662468513853;0.12090680100755669;0.2730478589420655;0.12090680100755669;0.1707808564231738
141;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
142;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
143;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
144;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
145;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
146;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
147;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
148;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
149;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
150;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
151;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
152;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
153;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
154;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
155;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
156;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
157;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
158;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
159;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
160;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
161;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
162;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
163;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
164;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
165;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
166;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
167;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
168;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
169;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
170;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
171;0.13764813126709208;0.14676390154968097;0.2187784867821331;0.12351868732907931;0.2187784867821331;0.15451230628988152
172;0.13764813126709208;0.14676390154968097;0.2187784867821331;0.12351868732907931;0.2187784867821331;0.15451230628988152
173;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
174;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
175;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
176;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
177;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
178;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
179;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
180;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
181;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
182;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
183;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
184;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
185;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
186;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
187;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
188;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
189;0.17619603267211206;0.18786464410735124;0.1400233372228705;0.15810968494749125;0.1400233372228705;0.19778296382730456
190;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
191;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
192;0.1955325348009065;0.2084817092910327;0.1553900938815151;0.17546131434121076;0.1553900938815151;0.10974425380382002
193;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
194;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
195;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
196;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
197;0.21828695337911094;0.11637152150343331;0.1734730755330683;0.1958800144560896;0.1734730755330683;0.12251535959522948
198;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
199;0.12251521298174443;0.1306288032454361;0.1947261663286004;0.21987829614604462;0.1947261663286004;0.13752535496957405
