index_number,x1,x2,x3,x4,y
63577,-0.373333,0.6,1.2,0.15,1.38595947
63578,-0.346667,0.6,1.2,0.15,1.34787306
63579,-0.32,0.6,1.2,0.15,1.30999608
63580,-0.293333,0.6,1.2,0.15,1.27226838
63581,-0.266667,0.6,1.2,0.15,1.23463689
63582,-0.24,0.6,1.2,0.15,1.19705814
63583,-0.213333,0.6,1.2,0.15,1.15950018
63584,-0.186667,0.6,1.2,0.15,1.12194201
63585,-0.16,0.6,1.2,0.15,1.08437613
63586,-0.133333,0.6,1.2,0.15,1.0468083
63587,-0.106667,0.6,1.2,0.15,1.00925793
63588,-0.08,0.6,1.2,0.15,0.97175841
63623,-1.025,0.6,1.3,0.15,2.57273328
63624,-0.95,0.6,1.3,0.15,2.40142959
63625,-0.875,0.6,1.3,0.15,2.24044494
63626,-0.8,0.6,1.3,0.15,2.08963305
63627,-0.773333,0.6,1.3,0.15,2.03837823
63628,-0.746667,0.6,1.3,0.15,1.98832551
63629,-0.72,0.6,1.3,0.15,1.93943928
63630,-0.693333,0.6,1.3,0.15,1.89168009
63631,-0.666667,0.6,1.3,0.15,1.84500165
63632,-0.64,0.6,1.3,0.15,1.79935404
63633,-0.613333,0.6,1.3,0.15,1.7546811
63634,-0.586667,0.6,1.3,0.15,1.71092358
63635,-0.56,0.6,1.3,0.15,1.6680174
63636,-0.533333,0.6,1.3,0.15,1.62589512
63637,-0.506667,0.6,1.3,0.15,1.5844878
63638,-0.48,0.6,1.3,0.15,1.54372341
63639,-0.453333,0.6,1.3,0.15,1.5035304
63640,-0.426667,0.6,1.3,0.15,1.46383611
63641,-0.4,0.6,1.3,0.15,1.42457043
63642,-0.373333,0.6,1.3,0.15,1.38566433
63643,-0.346667,0.6,1.3,0.15,1.3470537
63644,-0.32,0.6,1.3,0.15,1.30867797
63645,-0.293333,0.6,1.3,0.15,1.27048395
63646,-0.266667,0.6,1.3,0.15,1.23242502
63647,-0.24,0.6,1.3,0.15,1.19446302
63648,-0.213333,0.6,1.3,0.15,1.1565705
63649,-0.186667,0.6,1.3,0.15,1.11872955
63650,-0.16,0.6,1.3,0.15,1.08093468
63651,-0.133333,0.6,1.3,0.15,1.0431921
63652,-0.106667,0.6,1.3,0.15,1.0055205
63653,-0.08,0.6,1.3,0.15,0.96795117
63688,-1.025,0.6,1.4,0.15,2.5792404
63689,-0.95,0.6,1.4,0.15,2.40805638
63690,-0.875,0.6,1.4,0.15,2.24701284
63691,-0.8,0.6,1.4,0.15,2.09590626
63692,-0.773333,0.6,1.4,0.15,2.04447948
63693,-0.746667,0.6,1.4,0.15,1.99421745
63694,-0.72,0.6,1.4,0.15,1.94508375
63695,-0.693333,0.6,1.4,0.15,1.89703875
63696,-0.666667,0.6,1.4,0.15,1.8500367
63697,-0.64,0.6,1.4,0.15,1.80402882
63698,-0.613333,0.6,1.4,0.15,1.75896087
63699,-0.586667,0.6,1.4,0.15,1.7147763
63700,-0.56,0.6,1.4,0.15,1.67141433
63701,-0.533333,0.6,1.4,0.15,1.62881166
63702,-0.506667,0.6,1.4,0.15,1.58690403
63703,-0.48,0.6,1.4,0.15,1.54562472
63704,-0.453333,0.6,1.4,0.15,1.504908
63705,-0.426667,0.6,1.4,0.15,1.46468742
63706,-0.4,0.6,1.4,0.15,1.42489926
63707,-0.373333,0.6,1.4,0.15,1.38548112
63708,-0.346667,0.6,1.4,0.15,1.34637543
63709,-0.32,0.6,1.4,0.15,1.30752804
63710,-0.293333,0.6,1.4,0.15,1.26889179
63711,-0.266667,0.6,1.4,0.15,1.23042552
63712,-0.24,0.6,1.4,0.15,1.19209584
63713,-0.213333,0.6,1.4,0.15,1.15387923
63714,-0.186667,0.6,1.4,0.15,1.11576069
63715,-0.16,0.6,1.4,0.15,1.07773659
63716,-0.133333,0.6,1.4,0.15,1.03981383
63717,-0.106667,0.6,1.4,0.15,1.00201062
63718,-0.08,0.6,1.4,0.15,0.96435669
64335,-1.025,0.6,0.7,0.2,2.4369164
64336,-0.95,0.6,0.7,0.2,2.27292392
64337,-0.875,0.6,0.7,0.2,2.11946456
64338,-0.8,0.6,0.7,0.2,1.9768298
64339,-0.773333,0.6,0.7,0.2,1.9287392
64340,-0.746667,0.6,0.7,0.2,1.88201468
64341,-0.72,0.6,0.7,0.2,1.83663672
64342,-0.693333,0.6,0.7,0.2,1.79257804
64343,-0.666667,0.6,0.7,0.2,1.74979988
64344,-0.64,0.6,0.7,0.2,1.7082542
64345,-0.613333,0.6,0.7,0.2,1.66788084
64346,-0.586667,0.6,0.7,0.2,1.62861016
64347,-0.56,0.6,0.7,0.2,1.59036076
64348,-0.533333,0.6,0.7,0.2,1.55304112
64349,-0.506667,0.6,0.7,0.2,1.51655108
64350,-0.48,0.6,0.7,0.2,1.48078084
64351,-0.453333,0.6,0.7,0.2,1.44561472
64352,-0.426667,0.6,0.7,0.2,1.4109306
64353,-0.4,0.6,0.7,0.2,1.37660452
64354,-0.373333,0.6,0.7,0.2,1.34251128
64355,-0.346667,0.6,0.7,0.2,1.30852988
64356,-0.32,0.6,0.7,0.2,1.27454504
64357,-0.293333,0.6,0.7,0.2,1.24045356
64358,-0.266667,0.6,0.7,0.2,1.20616644
64359,-0.24,0.6,0.7,0.2,1.1716138
64360,-0.213333,0.6,0.7,0.2,1.13674864
64361,-0.186667,0.6,0.7,0.2,1.10154708
64362,-0.16,0.6,0.7,0.2,1.0660106
64363,-0.133333,0.6,0.7,0.2,1.03016416
64364,-0.106667,0.6,0.7,0.2,0.99405448
64365,-0.08,0.6,0.7,0.2,0.95774736
64400,-1.025,0.6,0.8,0.2,2.4419486
64401,-0.95,0.6,0.8,0.2,2.27834828
64402,-0.875,0.6,0.8,0.2,2.12519124
64403,-0.8,0.6,0.8,0.2,1.98266368
64404,-0.773333,0.6,0.8,0.2,1.93453828
64405,-0.746667,0.6,0.8,0.2,1.88773076
64406,-0.72,0.6,0.8,0.2,1.84221568
64407,-0.693333,0.6,0.8,0.2,1.79796072
64408,-0.666667,0.6,0.8,0.2,1.75492308
64409,-0.64,0.6,0.8,0.2,1.7130522
64410,-0.613333,0.6,0.8,0.2,1.67228712
64411,-0.586667,0.6,0.8,0.2,1.63255896
64412,-0.56,0.6,0.8,0.2,1.5937894
64413,-0.533333,0.6,0.8,0.2,1.55589204
64414,-0.506667,0.6,0.8,0.2,1.51877396
64415,-0.48,0.6,0.8,0.2,1.48233488
64416,-0.453333,0.6,0.8,0.2,1.44647076
64417,-0.426667,0.6,0.8,0.2,1.41107308
64418,-0.4,0.6,0.8,0.2,1.37603312
64419,-0.373333,0.6,0.8,0.2,1.34124204
64420,-0.346667,0.6,0.8,0.2,1.30659564
64421,-0.32,0.6,0.8,0.2,1.27199512
64422,-0.293333,0.6,0.8,0.2,1.2373524
64423,-0.266667,0.6,0.8,0.2,1.2025912
64424,-0.24,0.6,0.8,0.2,1.16765092
64425,-0.213333,0.6,0.8,0.2,1.13248968
64426,-0.186667,0.6,0.8,0.2,1.0970844
64427,-0.16,0.6,0.8,0.2,1.06143324
64428,-0.133333,0.6,0.8,0.2,1.02555448
64429,-0.106667,0.6,0.8,0.2,0.98948572
64430,-0.08,0.6,0.8,0.2,0.95328252
64465,-1.025,0.6,0.9,0.2,2.44731632
64466,-0.95,0.6,0.9,0.2,2.28405736
64467,-0.875,0.6,0.9,0.2,2.13112168
64468,-0.8,0.6,0.9,0.2,1.98859528
64469,-0.773333,0.6,0.9,0.2,1.94039468
64470,-0.746667,0.6,0.9,0.2,1.89346444
64471,-0.72,0.6,0.9,0.2,1.84777492
64472,-0.693333,0.6,0.9,0.2,1.80329032
64473,-0.666667,0.6,0.9,0.2,1.7599656
64474,-0.64,0.6,0.9,0.2,1.71774912
64475,-0.613333,0.6,0.9,0.2,1.6765802
64476,-0.586667,0.6,0.9,0.2,1.636392
64477,-0.56,0.6,0.9,0.2,1.59710968
64478,-0.533333,0.6,0.9,0.2,1.55865204
64479,-0.506667,0.6,0.9,0.2,1.5209332
64480,-0.48,0.6,0.9,0.2,1.4838614
64481,-0.453333,0.6,0.9,0.2,1.44734276
64482,-0.426667,0.6,0.9,0.2,1.41128024
64483,-0.4,0.6,0.9,0.2,1.37557784
64484,-0.373333,0.6,0.9,0.2,1.34013992
64485,-0.346667,0.6,0.9,0.2,1.30487592
64486,-0.32,0.6,0.9,0.2,1.26970024
64487,-0.293333,0.6,0.9,0.2,1.23453692
64488,-0.266667,0.6,0.9,0.2,1.19932
64489,-0.24,0.6,0.9,0.2,1.16399692
64490,-0.213333,0.6,0.9,0.2,1.12853088
64491,-0.186667,0.6,0.9,0.2,1.09290072
64492,-0.16,0.6,0.9,0.2,1.05710356
64493,-0.133333,0.6,0.9,0.2,1.02115372
64494,-0.106667,0.6,0.9,0.2,0.98508288
64495,-0.08,0.6,0.9,0.2,0.9489392
64530,-1.025,0.6,1.0,0.2,2.45295992
64531,-0.95,0.6,1.0,0.2,2.28998564
64532,-0.875,0.6,1.0,0.2,2.13719116
64533,-0.8,0.6,1.0,0.2,1.9945712
64534,-0.773333,0.6,1.0,0.2,1.94626176
64535,-0.746667,0.6,1.0,0.2,1.89917704
64536,-0.72,0.6,1.0,0.2,1.85328448
64537,-0.693333,0.6,1.0,0.2,1.80854612
64538,-0.666667,0.6,1.0,0.2,1.76491568
64539,-0.64,0.6,1.0,0.2,1.7223416
64540,-0.613333,0.6,1.0,0.2,1.68076428
64541,-0.586667,0.6,1.0,0.2,1.64011944
64542,-0.56,0.6,1.0,0.2,1.60033596
64543,-0.533333,0.6,1.0,0.2,1.56133776
64544,-0.506667,0.6,1.0,0.2,1.52304544
64545,-0.48,0.6,1.0,0.2,1.48537492
64546,-0.453333,0.6,1.0,0.2,1.44824124
64547,-0.426667,0.6,1.0,0.2,1.41155716
64548,-0.4,0.6,1.0,0.2,1.37523728
64549,-0.373333,0.6,1.0,0.2,1.33919704
64550,-0.346667,0.6,1.0,0.2,1.303357
64551,-0.32,0.6,1.0,0.2,1.26764232
64552,-0.293333,0.6,1.0,0.2,1.231987
64553,-0.266667,0.6,1.0,0.2,1.19633384
64554,-0.24,0.6,1.0,0.2,1.160637
64555,-0.213333,0.6,1.0,0.2,1.1248646
64556,-0.186667,0.6,1.0,0.2,1.08899788
64557,-0.16,0.6,1.0,0.2,1.053034
64558,-0.133333,0.6,1.0,0.2,1.01698528
64559,-0.106667,0.6,1.0,0.2,0.98087944
64560,-0.08,0.6,1.0,0.2,0.94475924
64595,-1.025,0.6,1.1,0.2,2.45882792
64596,-0.95,0.6,1.1,0.2,2.29607928
64597,-0.875,0.6,1.1,0.2,2.14335008
64598,-0.8,0.6,1.1,0.2,2.00055408
64599,-0.773333,0.6,1.1,0.2,1.95210824
64600,-0.746667,0.6,1.1,0.2,1.904844
64601,-0.72,0.6,1.1,0.2,1.8587268
64602,-0.693333,0.6,1.1,0.2,1.81371744
64603,-0.666667,0.6,1.1,0.2,1.7697694
64604,-0.64,0.6,1.1,0.2,1.72683172
64605,-0.613333,0.6,1.1,0.2,1.68484648
64606,-0.586667,0.6,1.1,0.2,1.64375212
64607,-0.56,0.6,1.1,0.2,1.60348136
64608,-0.533333,0.6,1.1,0.2,1.56396304
64609,-0.506667,0.6,1.1,0.2,1.52512364
64610,-0.48,0.6,1.1,0.2,1.48688604
64611,-0.453333,0.6,1.1,0.2,1.449173
64612,-0.426667,0.6,1.1,0.2,1.41190588
64613,-0.4,0.6,1.1,0.2,1.37500816
64614,-0.373333,0.6,1.1,0.2,1.33840468
64615,-0.346667,0.6,1.1,0.2,1.30202524
64616,-0.32,0.6,1.1,0.2,1.26580404
64617,-0.293333,0.6,1.1,0.2,1.22968336
64618,-0.266667,0.6,1.1,0.2,1.19361328
64619,-0.24,0.6,1.1,0.2,1.15755404
64620,-0.213333,0.6,1.1,0.2,1.12147804
64621,-0.186667,0.6,1.1,0.2,1.08536916
64622,-0.16,0.6,1.1,0.2,1.04922532
64623,-0.133333,0.6,1.1,0.2,1.01305784
64624,-0.106667,0.6,1.1,0.2,0.97689184
64625,-0.08,0.6,1.1,0.2,0.94076628
64660,-1.025,0.6,1.2,0.2,2.46487612
64661,-0.95,0.6,1.2,0.2,2.30229456
64662,-0.875,0.6,1.2,0.2,2.14956052
64663,-0.8,0.6,1.2,0.2,2.0065178
64664,-0.773333,0.6,1.2,0.2,1.95791324
64665,-0.746667,0.6,1.2,0.2,1.91044996
64666,-0.72,0.6,1.2,0.2,1.86409212
64667,-0.693333,0.6,1.2,0.2,1.8188
64668,-0.666667,0.6,1.2,0.2,1.77452732
64669,-0.64,0.6,1.2,0.2,1.73122424
64670,-0.613333,0.6,1.2,0.2,1.68883484
64671,-0.586667,0.6,1.2,0.2,1.64730036
64672,-0.56,0.6,1.2,0.2,1.60655736
64673,-0.533333,0.6,1.2,0.2,1.5665392
64674,-0.506667,0.6,1.2,0.2,1.52717784
64675,-0.48,0.6,1.2,0.2,1.48840236
64676,-0.453333,0.6,1.2,0.2,1.45014236
64677,-0.426667,0.6,1.2,0.2,1.41232656
64678,-0.4,0.6,1.2,0.2,1.3748862
64679,-0.373333,0.6,1.2,0.2,1.33775404
64680,-0.346667,0.6,1.2,0.2,1.30086776
64681,-0.32,0.6,1.2,0.2,1.2641692
64682,-0.293333,0.6,1.2,0.2,1.22760768
64683,-0.266667,0.6,1.2,0.2,1.19113952
64684,-0.24,0.6,1.2,0.2,1.15473016
64685,-0.213333,0.6,1.2,0.2,1.118356
64686,-0.186667,0.6,1.2,0.2,1.08200344
64687,-0.16,0.6,1.2,0.2,1.04567152
64688,-0.133333,0.6,1.2,0.2,1.00937124
64689,-0.106667,0.6,1.2,0.2,0.97312596
64690,-0.08,0.6,1.2,0.2,0.93697176
64725,-1.025,0.6,1.3,0.2,2.47106708
64726,-0.95,0.6,1.3,0.2,2.308596
64727,-0.875,0.6,1.3,0.2,2.15579356
64728,-0.8,0.6,1.3,0.2,2.01244432
64729,-0.773333,0.6,1.3,0.2,1.96366324
64730,-0.746667,0.6,1.3,0.2,1.91598588
64731,-0.72,0.6,1.3,0.2,1.86937572
64732,-0.693333,0.6,1.3,0.2,1.82379312
64733,-0.666667,0.6,1.3,0.2,1.77919244
64734,-0.64,0.6,1.3,0.2,1.73552516
64735,-0.613333,0.6,1.3,0.2,1.69273756
64736,-0.586667,0.6,1.3,0.2,1.65077376
64737,-0.56,0.6,1.3,0.2,1.60957388
64738,-0.533333,0.6,1.3,0.2,1.56907564
64739,-0.506667,0.6,1.3,0.2,1.52921596
64740,-0.48,0.6,1.3,0.2,1.48992944
64741,-0.453333,0.6,1.3,0.2,1.4511518
64742,-0.426667,0.6,1.3,0.2,1.41281816
64743,-0.4,0.6,1.3,0.2,1.37486656
64744,-0.373333,0.6,1.3,0.2,1.33723652
64745,-0.346667,0.6,1.3,0.2,1.2998726
64746,-0.32,0.6,1.3,0.2,1.26272296
64747,-0.293333,0.6,1.3,0.2,1.22574312
64748,-0.266667,0.6,1.3,0.2,1.1888948
64749,-0.24,0.6,1.3,0.2,1.15214796
64750,-0.213333,0.6,1.3,0.2,1.11548256
64751,-0.186667,0.6,1.3,0.2,1.0788874
64752,-0.16,0.6,1.3,0.2,1.04236284
64753,-0.133333,0.6,1.3,0.2,1.0059198
64754,-0.106667,0.6,1.3,0.2,0.96958068
64755,-0.08,0.6,1.3,0.2,0.93337912
64790,-1.025,0.6,1.4,0.2,2.47736908
64791,-0.95,0.6,1.4,0.2,2.31495492
64792,-0.875,0.6,1.4,0.2,2.16202732
64793,-0.8,0.6,1.4,0.2,2.01832132
64794,-0.773333,0.6,1.4,0.2,1.96934956
64795,-0.746667,0.6,1.4,0.2,1.92144676
64796,-0.72,0.6,1.4,0.2,1.8745762
64797,-0.693333,0.6,1.4,0.2,1.82869852
64798,-0.666667,0.6,1.4,0.2,1.78376904
64799,-0.64,0.6,1.4,0.2,1.73974088
64800,-0.613333,0.6,1.4,0.2,1.69656248
64801,-0.586667,0.6,1.4,0.2,1.6541808
64802,-0.56,0.6,1.4,0.2,1.6125394
64803,-0.533333,0.6,1.4,0.2,1.57158004
64804,-0.506667,0.6,1.4,0.2,1.53124412
64805,-0.48,0.6,1.4,0.2,1.49147128
64806,-0.453333,0.6,1.4,0.2,1.45220264
64807,-0.426667,0.6,1.4,0.2,1.413379
64808,-0.4,0.6,1.4,0.2,1.37494432
64809,-0.373333,0.6,1.4,0.2,1.33684404
64810,-0.346667,0.6,1.4,0.2,1.29902856
64811,-0.32,0.6,1.4,0.2,1.26145176
64812,-0.293333,0.6,1.4,0.2,1.22407432
64813,-0.266667,0.6,1.4,0.2,1.18686268
64814,-0.24,0.6,1.4,0.2,1.1497908
64815,-0.213333,0.6,1.4,0.2,1.11284184
64816,-0.186667,0.6,1.4,0.2,1.07600688
64817,-0.16,0.6,1.4,0.2,1.03928748
64818,-0.133333,0.6,1.4,0.2,1.00269492
64819,-0.106667,0.6,1.4,0.2,0.96625068
64820,-0.08,0.6,1.4,0.2,0.92998668
65437,-1.025,0.6,0.7,0.25,2.3363564
65438,-0.95,0.6,0.7,0.25,2.1815377
65439,-0.875,0.6,0.7,0.25,2.03667835
65440,-0.8,0.6,0.7,0.25,1.90197835
65441,-0.773333,0.6,0.7,0.25,1.856528
65442,-0.746667,0.6,0.7,0.25,1.81233855
65443,-0.72,0.6,0.7,0.25,1.7693843
65444,-0.693333,0.6,0.7,0.25,1.72763185
65445,-0.666667,0.6,0.7,0.25,1.6870369
65446,-0.64,0.6,0.7,0.25,1.647547
65447,-0.613333,0.6,0.7,0.25,1.60909885
65448,-0.586667,0.6,0.7,0.25,1.5716214
65449,-0.56,0.6,0.7,0.25,1.53503395
65450,-0.533333,0.6,0.7,0.25,1.499248
65451,-0.506667,0.6,0.7,0.25,1.4641685
65452,-0.48,0.6,0.7,0.25,1.4296932
65453,-0.453333,0.6,0.7,0.25,1.3957159
65454,-0.426667,0.6,0.7,0.25,1.3621262
65455,-0.4,0.6,0.7,0.25,1.32881345
65456,-0.373333,0.6,0.7,0.25,1.29566745
65457,-0.346667,0.6,0.7,0.25,1.26258355
65458,-0.32,0.6,0.7,0.25,1.22946385
65459,-0.293333,0.6,0.7,0.25,1.19622315
65460,-0.266667,0.6,0.7,0.25,1.1627906
65461,-0.24,0.6,0.7,0.25,1.1291137
65462,-0.213333,0.6,0.7,0.25,1.0951615
65463,-0.186667,0.6,0.7,0.25,1.06092395
65464,-0.16,0.6,0.7,0.25,1.0264135
65465,-0.133333,0.6,0.7,0.25,0.99166305
